criterion_key,criterion_label,pool,rank,key,label,euclidean_distance,cosine_similarity
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",literature,7,2008-the-oxford-handbook-of-new-religious-movements-1:225,a useful though scientifically imprecise concept which refers to an array of complex phenomena resulting in the impairment of the individual's cognitive and social functioning,0.9092862343659851,0.5865992346217735
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",literature,8,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:1,"Religious persecution, meaning violence in which the religion of the persecuted or the persecutor is a factor, affects all religious groups.",0.9154261175864125,0.5809974387245492
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",literature,9,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:44,the criminal activities of sectarian groups that seriously threaten the integrity of the State and citizens,0.9253615327915198,0.5718528529370899
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",literature,10,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:25,"CAGs ask ''What do the movements do that is actually or potentially harmful to their own members, to other people and/or to society in general?''",0.9277324181586167,0.5696563095250747
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,1,b1-aug08-2128:0,"Something suspicious, something dangerous, something not normal.",0.9257979464913633,0.5714491771359923
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,2,b1-aug08-2128:0,"I would say it's people participating in something, and then there's a person who has another agenda and kind of manipulates them, and uses, like — their, I don't know — participation, or — I think that's not the right word — but, like, their willingness, and, like, their good [nature] to participate in something.",0.9342979257849566,0.5635436014551982
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,3,b1-aug08-2128:0,"Um — ""Missbrauch"" [German for ""abuse""/""misuse""].",0.948744166030663,0.5499421426406329
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,4,b1-aug08-2128:0,"Yeah, because when you have a religion, I don't know — you're all having the same thoughts, beliefs, for one thing, and it's like the common knowledge more, it is, okay — whereas with a cult, it's more — um, like, my opinion, it's — I don't know — someone is [misusing, ""Missbrauch""] — [?heavily garbled stammering — see notes] — I think that it's the misuse, the distortion, the distortion, the disrespect — like, you're not doing what you should, what you're intending to do, and you're not doing what other people are expecting you to do — from, like, a moral, spiritual point of view, or — yes, ethically, ethically, morally, I think, all these.",0.9596329303385037,0.5395521748001231
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,5,ig-07:0,"But I suppose most commonly I'd consider groups of people with some commonly considered 'alternative' beliefs and a person, figure or certain idea as a central element within their communal belief system.",0.9783922642098233,0.5213742050213751
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,6,b1-aug09-2048:0,"something nasty, something really nasty.",0.9813959597488123,0.5184309883751426
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,7,b1-aug09-2048:0,"Yeah, it can be just your boss at work, it can be your military commander, it can be your church commander — your cult commander — but as long as you make people unequal, and somebody's going to be a little afraid to tell you when you touch me on my nipples — you might eventually touch me on my nipples.",0.9819891732081472,0.5178485907413564
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,8,b1-aug12-1231:0,"And then secondly, religious cults.",0.9867350822963404,0.5131771577761246
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,9,b1-aug11-2011:0,"It means committing to rules, committing to maybe a financial engagement, and it comes with giving up some individual freedoms, let's say.",0.9872990355301804,0.5126204877279812
crit-physical-integrity-harm,"Les atteintes à l'intégrité physique des personnes en état de faiblesse et d'ignorance, et plus généralement la commission d'actes criminels ou délictueux sur des individus, majeurs ou mineurs",interviews,10,b1-aug08-2137:0,"Okay, no — that can be — this goes more into the religious and against a particular topic, but in a super extreme way.",0.9903494806510604,0.509603992855551
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,entities,1,religion and the social order,religion and the social order,0.9338999148018571,0.5639155820366623
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,entities,2,conscientious objection,conscientious objection,0.9667450997182866,0.532701971149482
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,entities,3,the constitution of society,the constitution of society,1.000071014783929,0.4999285848708546
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,entities,4,women and the state,women and the state,1.005932315638507,0.49405003011385407
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,entities,5,demonstration,demonstration,1.0067622534608731,0.4932146669762581
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,1,adeliyan-tous-et-al-2023-using-law-to-limit-religious-freedom-the-case-of-new-re:22,"It is a deviation from freedom of thought, opinion or religion which undermines public order, laws or regulations, or persons' fundamental rights, security or integrity.",0.9141809109001952,0.582136544989724
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,2,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:116,religious movements may be seen as constituting a threat to political authority,0.9143595116753505,0.5819732096447061
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,3,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:13,NRMs are regarded as a social problem because they pose a challenge to the established social order.,0.9154206229980633,0.5810023346249291
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,4,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:116,religious power and authority are threatened directly or indirectly by the religious claims of these newer groups,0.9267142336217544,0.5706004237181459
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,5,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:270,Sensational Episodes of Violence in NRMs and Public Perceptions of the Growing Threat to Public Order Posed by New and Minority Religions,0.9346781765778579,0.5631882621032888
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,6,dawson-2009-cults-and-new-religious-movements-a-reader:71,"The equation seemed obvious: claims of personal revelation led to violent subversion and unrestrained sexuality, which if unchecked would destroy the social order.",0.9349491351678173,0.5629350493740044
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,7,adeliyan-tous-et-al-2023-using-law-to-limit-religious-freedom-the-case-of-new-re:8,"Groups aiming through maneuvers of psychological destabilization to obtain unconditional allegiance from their followers, a diminution in critical thinking, and a rupture with commonly accepted references (ethical, scientific, civic, educational), and entailing dangers for individual freedoms, health, education, and democratic institutions.",0.9364075534059596,0.5615704184751367
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,8,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:170,Di Mambro had to face not just internal dissent but also people who knew too much and could have seriously threatened his status.,0.9524404703190523,0.546428628567961
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,9,chung-et-al-2006-mounting-challenges-to-governance-in-china-surveying-collective:3,organizing and using evil cults and superstitious sects to undermine law enforcement and public order,0.9528883644087375,0.5460016802608472
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,literature,10,2008-the-oxford-handbook-of-new-religious-movements-1:250,"Conventionalism and conformity (there are conspicuous exceptions, however, in terms of egregiously antinomian groups).",0.9535910698066725,0.5453320811536241
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,1,b1-aug08-2128:0,"Something suspicious, something dangerous, something not normal.",0.9355767546178388,0.5623480898384192
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,2,ig-06:0,"attempting to deviate from academic norms through “breaking boundaries”, central figure with authoritative behavior and high controlled dynamic with attempts at isolating members from larger communities",0.9696587177932122,0.5298808921838546
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,3,b3-aug22-2057:0,"Manipulation, groupe, idéologie.",0.9724122269284935,0.5272071330967341
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,4,b1-aug08-2128:0,And also something a little bit frightening.,0.9785468818513141,0.5212230638946991
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,5,b1-aug12-1231:0,"And then secondly, religious cults.",0.9876179886539455,0.5123054886941982
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,6,b1-aug08-2128:0,"Yeah, exactly — he's famous for abusing the trust — the trust, the consent, of the people — and using it for his own purposes.",0.9899579921462133,0.5099915906267173
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,7,b1-aug08-2128:0,"I would say it's people participating in something, and then there's a person who has another agenda and kind of manipulates them, and uses, like — their, I don't know — participation, or — I think that's not the right word — but, like, their willingness, and, like, their good [nature] to participate in something.",0.9955575445246807,0.5044323974906549
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,8,b1-aug11-2011:0,"And also, the things that make me address them as such is the fact that they keep trying to include more and more people, and they exert pressure on people to make them join their group — which, I take for granted, comes also with a financial commitment, for example, I don't know.",0.9963900768996202,0.5036033621262205
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,9,b1-aug09-2048:0,"something nasty, something really nasty.",0.9984143581575031,0.5015843012036629
crit-public-order-contestation,La contestation des institutions et les troubles à l'ordre public ; la menace d'atteinte à l'ordre public,interviews,10,ig-02:0,These would happen on sight but also kinda behind the doors and there was also several groups with different leaders.,1.0019840115437295,0.49801403096501967
crit-legal-disputes,L'importance des démêlés judiciaires,entities,1,thelema,thelema,1.0443828565977995,0.4546324798970886
crit-legal-disputes,L'importance des démêlés judiciaires,entities,2,dramatic denouements,dramatic denouements,1.0489948891672725,0.4498050460034584
crit-legal-disputes,L'importance des démêlés judiciaires,entities,3,dramatic denouement,dramatic denouement,1.0512435550294885,0.44744378032162846
crit-legal-disputes,L'importance des démêlés judiciaires,entities,4,deima,deima,1.0533045247549722,0.4452750220257201
crit-legal-disputes,L'importance des démêlés judiciaires,entities,5,deprogramming,deprogramming,1.0587798715400825,0.4394929116233663
crit-legal-disputes,L'importance des démêlés judiciaires,literature,1,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:272,it is necessary to prove that there exists a specific danger that an act of indiscriminate mass murder may be committed,0.9613908407212391,0.5378640334342843
crit-legal-disputes,L'importance des démêlés judiciaires,literature,2,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:162,"the hottest [police] file on the planet, the most important of the decade if not of the century",0.9926231433138032,0.507349712950425
crit-legal-disputes,L'importance des démêlés judiciaires,literature,3,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:39,the fight against sects should be a necessary aspect of the protection of individual liberties,0.9966937795446322,0.5033008107737997
crit-legal-disputes,L'importance des démêlés judiciaires,literature,4,2008-the-oxford-handbook-of-new-religious-movements-1:13,the legal arena is the most significant in terms of its direct impact on the organizational functioning of NRMs,0.9995500262030914,0.5004501731925828
crit-legal-disputes,L'importance des démêlés judiciaires,literature,5,2023-decoding-delusions-a-clinician-s-guide-to-working-with-delusions-and-other:75,The suppression of negative feedback is deemed crucial,1.0049501323259387,0.49503805358232866
crit-legal-disputes,L'importance des démêlés judiciaires,literature,6,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:36,Compensators come in various kinds and degrees of importance.,1.0202054328932422,0.47959061422916804
crit-legal-disputes,L'importance des démêlés judiciaires,literature,7,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:211,the leader's part in this system cannot be ignored,1.0219494020661595,0.4778097962269098
crit-legal-disputes,L'importance des démêlés judiciaires,literature,8,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:16,disengagement/defection,1.0223300548177434,0.4774207969243105
crit-legal-disputes,L'importance des démêlés judiciaires,literature,9,lalich-2004-bounded-choicetrue-believers-and-charismatic-cults:210,the deselection process helped to solidify the commitment of those who stayed,1.0238159293174804,0.47590052282831097
crit-legal-disputes,L'importance des démêlés judiciaires,literature,10,adeliyan-tous-et-al-2023-using-law-to-limit-religious-freedom-the-case-of-new-re:10,a significant legal arsenal permits the State to sanction the sectarian drifts,1.0251559555484293,0.47452776954855014
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,1,b2-aug13-1832:0,That's interesting.,1.05952512113592,0.4387036198751861
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,2,b1-aug08-2128:0,"Yes, interesting.",1.0616493659610602,0.43645044207284883
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,3,b1-aug09-2048:0,"He raised this subject specifically — that we should stop pointing fingers at Catholics for being pedophiles and whatever, because we have our own hands kind of dirty too.",1.0721806758247816,0.42521433542375386
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,4,b1-aug08-2128:0,"Something suspicious, something dangerous, something not normal.",1.0809261538519874,0.41579961627949885
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,5,b1-aug09-2048:0,Please check.,1.0821625357229965,0.4144621395889181
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,6,b3-aug22-2057:0,"Manipulation, groupe, idéologie.",1.083474668809319,0.4130414637042249
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,7,b1-aug06-1955:0,"And I kind of — yeah, it's interesting.",1.0844183069062203,0.41201876674804044
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,8,b1-aug06-1955:0,"So for you, the main component is this influence thing.",1.084851262975515,0.41154912322296144
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,9,b4-sep10-1838:0,"Je veux dire les Raëliens, parce qu'on en a parlé à la télé, surtout beaucoup.",1.0879751236395616,0.4081553508075817
crit-legal-disputes,L'importance des démêlés judiciaires,interviews,10,b3-aug23-1213:0,ça peut être large.,1.088962696591869,0.4070802385152045
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",entities,1,conformity,conformity,1.017245258144437,0.4826058879763927
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",entities,2,regulating religion,regulating religion,1.0218057752257794,0.47795632759000245
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",entities,3,coercive persuasion,coercive persuasion,1.0274002691249977,0.4722242714778627
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",entities,4,misunderstanding cults: searching for objectivity in a controversial field,misunderstanding cults: searching for objectivity in a controversial field,1.0358754646408181,0.46348093070508933
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",entities,5,les dérives sectaires,les dérives sectaires,1.0453269630014839,0.4536454653042252
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,1,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:33,"a religion may present barriers to accessibility where its members are of a particular color or caste, conduct their ceremonies in a foreign language, or dress in a way that could be considered culturally inappropriate",0.920768543757921,0.5760926203177074
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,2,richardson-2018-definitions-of-cult-from-sociological-technical-to-popular-negat:4,requiring a high degree of conformity and commitment.,0.9216336262468134,0.5752955115934539
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,3,2008-the-oxford-handbook-of-new-religious-movements-1:250,"Conventionalism and conformity (there are conspicuous exceptions, however, in terms of egregiously antinomian groups).",0.933956220297194,0.5638628858057833
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,4,clarke-2004-encyclopedia-of-new-religious-movements:688,"People who lacked a strong sense of boundaries, or conversely, were too rigid and set in their ways, were deemed unsuitable.",0.9382711882592838,0.5598236042508103
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,5,adeliyan-tous-et-al-2023-using-law-to-limit-religious-freedom-the-case-of-new-re:22,"It is a deviation from freedom of thought, opinion or religion which undermines public order, laws or regulations, or persons' fundamental rights, security or integrity.",0.9405579918816878,0.5576751931740203
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,6,saliba-2009-psychology-and-the-new-religious-movements:4,They frequently refer to the movements as malevolent and destructive cults or totalistic groups that demand hyper-compliance and use coercive power and undue authority.,0.9496932007829614,0.5490413293589284
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,7,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:154,"Religions that are apt to need protection are those that the majority may perceive as obnoxious, weird, mysterious, peculiar, and nontraditional.",0.9500444980101488,0.548707619138657
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,8,2008-the-oxford-handbook-of-new-religious-movements-1:295,They frequently refer to the movements as malevolent and destructive cults or totalistic groups that demand hypercompliance and use coercive power and undue authority.,0.9505024303553372,0.5482724485645611
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,9,2008-the-oxford-handbook-of-new-religious-movements-1:250,"Evangelism, or concern with proselytization (there may be exceptions here in terms of groups which have isolated themselves in such a way as to inhibit outreach-such groups may be particularly volatile).",0.9512576927341214,0.5475542589745661
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",literature,10,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:88,"The characteristics that cause concern can be grouped under the three headings of 'interaction factors,' 'internal factors,' and 'belief factors.'",0.9527715078395588,0.5461130358730465
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,1,ig-06:0,"attempting to deviate from academic norms through “breaking boundaries”, central figure with authoritative behavior and high controlled dynamic with attempts at isolating members from larger communities",0.9519811126982295,0.5468658417625184
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,2,b1-aug11-2011:0,"It means committing to rules, committing to maybe a financial engagement, and it comes with giving up some individual freedoms, let's say.",0.959138882399512,0.5400263427315621
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,3,b1-aug11-2011:0,"And also, the things that make me address them as such is the fact that they keep trying to include more and more people, and they exert pressure on people to make them join their group — which, I take for granted, comes also with a financial commitment, for example, I don't know.",0.965596837940386,0.5338112806001908
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,4,b1-aug08-2137:0,"Okay, no — that can be — this goes more into the religious and against a particular topic, but in a super extreme way.",0.96978808026443,0.5297554451648756
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,5,b1-aug08-2128:0,"Something suspicious, something dangerous, something not normal.",0.9741740200993907,0.5254924617157644
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,6,b1-aug08-1420:0,"And, like, yeah, I kind of just think, ""okay, I don't want that information in my brain anymore.""  Yeah, so I guess I also see that often — in examples I've seen but don't remember the names of — religion, or some sort of spirituality, was used and then, like, exaggerated.",0.9765185447389889,0.5232058222105416
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,7,b1-aug09-2048:0,"And this is a strictly hierarchical system, so, of course, there's going to be power imbalances, and whenever there's a power imbalance, there's going to be exploitation.",0.9852017667997057,0.514688710907919
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,8,b1-aug08-2137:0,"And, top — like, not everybody can be there, and, like, kind of a higher status.",0.9916616446457254,0.5083033916135918
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,9,b1-aug08-2128:0,"I would say it's people participating in something, and then there's a person who has another agenda and kind of manipulates them, and uses, like — their, I don't know — participation, or — I think that's not the right word — but, like, their willingness, and, like, their good [nature] to participate in something.",0.9943938685050797,0.5055901740357771
crit-financial-demands-opacity,"Le caractère exorbitant des exigences financières ; la violation des règlements ou de la loi (travail illégal, formation professionnelle déviante…) et/ou l'opacité de la gestion financière",interviews,10,b3-aug22-2101:0,C'est pas forcément très bien.,0.9992886369646572,0.5007108170794444
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,entities,1,brainwashing,brainwashing,0.9342285116419844,0.563608448467986
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,entities,2,media trickery,media trickery,0.9483131206439991,0.5503509680355195
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,entities,3,les dérives sectaires,les dérives sectaires,0.9554620596520778,0.5435458945289674
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,entities,4,mystical manipulation,mystical manipulation,0.9630939147194292,0.5362250149688749
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,entities,5,coercive persuasion,coercive persuasion,0.9667310511189301,0.5327154971603096
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,1,dawson-2009-cults-and-new-religious-movements-a-reader:150,Mystical manipulation .,0.8683245948190214,0.6230061424836932
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,2,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:188,Conspiracy theories about NRMs may involve authorities as well as be motivated from the grassroots.,0.8975219132280504,0.5972273043271265
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,3,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:116,religious movements may be seen as constituting a threat to political authority,0.9130907611463057,0.583132475335377
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,4,2008-the-oxford-handbook-of-new-religious-movements-1:35,brainwashing,0.9180616836795492,0.5785810894180241
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,5,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:185,brainwashing,0.9180616836795492,0.5785810894180241
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,6,hexham-et-al-2001-new-religious-movements-challenge-and-response:114,brainwashing,0.9180616836795492,0.5785810894180241
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,7,clarke-2004-encyclopedia-of-new-religious-movements:92,brainwashing,0.9180616836795492,0.5785810894180241
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,8,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:23,brainwashing,0.9180616836795492,0.5785810894180241
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,9,richardson-and-introvigne-2001-brainwashing-theories-in-european-parliamentary-a:6,brainwashing,0.9180616836795492,0.5785810894180241
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,literature,10,anthony-and-robbins-2009-conversion-and-brainwashing-in-new-religious-movements:19,brainwashing,0.9180616836795492,0.5785810894180241
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,1,b3-aug22-2057:0,"Manipulation, groupe, idéologie.",0.902139964160442,0.5930716353773426
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,2,ig-06:0,"attempting to deviate from academic norms through “breaking boundaries”, central figure with authoritative behavior and high controlled dynamic with attempts at isolating members from larger communities",0.9288345207907398,0.5686331061082306
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,3,b2-aug13-1840:0,Somehow they try to convince people to join the cult.,0.9316844291862709,0.5659817982757552
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,4,ig-02:0,These would happen on sight but also kinda behind the doors and there was also several groups with different leaders.,0.9526628285141056,0.5462167511753088
